Noise -602050.936734 -347363.323297 -106438.007151 -4279.74502998 49479.1131451 123314.043447 119614.345726 73013.666729 67193.9647015 51331.0702961
Noise -602051.389734 -347360.769997 -106439.317971 -4279.81084998 49478.1754051 123314.553417 119616.091043 73011.4366094 67192.2782615 51333.2786291
Noise -602062.981834 -347352.222407 -106443.133141 -4277.95190998 49476.3236501 123315.366927 119615.525033 73013.2380774 67193.5083715 51330.3717861
Noise -565930.457434 -323253.164297 -94991.318771 1685.91130002 52062.4138551 122374.409147 116224.387143 68595.1986494 58870.5115115 44742.9647961
Noise -575575.957434 -335377.464297 -104230.518771 -7443.01869998 46964.7738551 121646.724147 115139.577143 66747.6286494 61169.2315115 47850.2347961
Noise -581847.757434 -337985.004297 -106058.126771 -6271.39869998 48255.5838551 122169.844147 116356.427143 69449.5986494 64578.6715115 51571.1207961
Noise -567739.457434 -322617.564297 -94225.118771 289.291300021 49633.1688551 120048.954147 110144.007143 62546.1886494 59611.7915115 46025.6447961
Noise -569454.857434 -328761.464297 -103619.648771 -10076.2787 44703.3438551 120911.204147 113707.467143 64195.2886494 59323.3515115 46693.9747961
Noise -570141.957434 -331417.164297 -102925.508771 -7193.90869998 48436.2438551 123514.999147 115869.107143 66564.3486494 61161.8215115 49192.5447961
Noise -568326.157434 -332313.364297 -103271.328771 -8851.83869998 45583.4338551 120272.884147 110677.787143 64131.3886494 61532.8515115 51116.5397961
Noise -571800.957434 -329997.264297 -98366.288771 -4701.33669998 45818.6038551 119442.414147 113287.957143 64833.7286494 59111.3615115 42966.0247961
Noise -572973.357434 -328451.664297 -99627.318771 -3635.41969998 51656.1838551 125649.304147 116751.157143 65864.0986494 58690.9015115 45464.0847961
Noise -565702.457434 -326504.364297 -96535.688771 -1123.40869998 51740.0838551 121621.034147 115195.877143 68681.3586494 67168.9969115 50576.1297961
Noise -572878.757434 -332100.164297 -103537.678771 -7440.97869998 47115.6338551 120140.774147 112474.257143 63470.4686494 58045.5115115 45608.6647961
Noise -566648.357434 -323676.464297 -96315.318771 658.251300021 48938.2448551 118765.004147 111003.467143 60677.4886494 57343.5215115 43737.5647961
Noise -567321.057434 -324721.564297 -97636.968771 -2200.12869998 48121.4438551 119164.284147 116877.727143 72515.4036494 70158.7915115 54900.0047961
Noise -563325.057434 -325741.364297 -97150.738771 -1573.31869998 51207.7638551 123456.886147 119428.092143 71561.9786494 63431.7015115 47969.9747961
Noise -570709.857434 -325730.664297 -95960.318771 -3272.99869998 44706.8238551 116903.834147 107653.647143 59978.2886494 55965.0115115 43522.6347961
Noise -568213.057434 -324414.864297 -96780.428771 -2037.97869998 50780.3438551 122562.315147 113308.147143 65025.5386494 58609.3715115 42323.4747961
Noise -572747.857434 -328025.964297 -99162.568771 -4653.93169998 45454.1038551 115144.734147 107792.947143 61191.5886494 58617.5115115 47655.6747961
Noise -553092.957434 -321188.864297 -100276.528771 -5320.94869998 45833.0938551 118106.714147 111109.117143 63003.9886494 58781.5815115 44143.0047961
Noise -558390.557434 -317711.964297 -94721.118771 -2406.06869998 47552.8938551 115681.184147 107592.647143 59745.8886494 54101.1115115 39812.7547961
Noise -571255.257434 -332280.564297 -99382.778771 -5107.97769998 52313.2938551 126674.424147 120927.577143 69125.4986494 60047.2315115 48728.3947961
Noise -562114.657434 -322299.364297 -94552.118771 -4953.15169998 47102.5038551 116330.944147 111180.497143 61815.8886494 53700.2115115 39763.4547961
Noise -574103.057434 -337749.514297 -102536.038771 -6697.39869998 49909.2378551 121218.304147 113940.567143 64920.3686494 58881.9915115 45762.0947961
Noise -562636.157434 -325868.564297 -93064.918771 2969.95130002 50971.6338551 117209.534147 107787.647143 59373.3886494 55209.0115115 43372.2447961
Noise -561611.157434 -336114.764297 -105352.318771 -9523.95869998 49362.3398551 115866.394147 107109.147143 65349.2486494 57591.8815115 44021.8747961
Noise -556579.057434 -322849.264297 -90230.518771 1578.61130002 51691.0238551 121197.214147 110546.047143 64455.3786494 56545.6115115 40346.9547961
Noise -558896.257434 -326374.964297 -95187.118771 461.891300021 50501.6838551 121114.964147 114780.947143 67823.9386494 59324.4415115 40879.9547961
Noise -561400.257434 -326589.964297 -92148.918771 114.601300021 46834.5338551 121052.444147 117676.187143 69140.3086494 61280.8615115 43189.9847961
Noise -556479.657434 -328340.964297 -100097.368771 -8374.60869998 42831.8638551 115607.404147 108649.247143 66790.2186494 60963.3615115 41868.3647961
Noise -545554.857434 -317030.264297 -97357.968771 -1625.15869998 48271.8338551 117791.014147 111724.227143 63174.8886494 60529.3915115 45747.2647961
Noise -557649.857434 -322667.164297 -93608.618771 -1294.96869998 47494.9238551 120397.384147 111796.667143 63071.3986494 54175.3115115 44292.0347961
Noise -563060.657434 -326781.164297 -96854.868771 -2169.20869998 49507.9301551 119390.494147 113086.237143 66678.9586494 59861.8115115 41274.4547961
Noise -554654.357434 -318293.364297 -89168.518771 -2741.33869998 45957.5838551 113789.494147 107691.947143 59992.1886494 55567.4115115 44688.5847961
Noise -561021.957434 -326553.264297 -98693.748771 -4737.75069998 46379.9538551 115191.284147 106683.147143 59494.7886494 59673.3415115 44805.6747961
Noise -561738.957434 -325698.264297 -99572.788771 -2149.26869998 45617.4138551 116377.684147 108542.347143 57197.5886494 50759.4115115 39467.4547961
