Sad 9
Sad 9
Sad 6
Sad 6
Sad 6
Sad 6
Sad 0
Sad 0
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 14
Sad 14
Sad 14
Sad 14
Sad 3
Sad 3
Sad 3
Sad 14
Sad 14
Sad 14
Sad 14
Sad 14
Sad 14
Sad 14
Sad 0
Sad 3
Sad 3
Sad 0
Sad 5
Sad 10
Sad 10
Sad 10
Sad 5
Sad 3
Sad 0
Sad 0
Sad 6
Sad 0
Sad 5
Sad 10
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 10
Sad 14
Sad 12
Sad 14
Sad 1
Sad 14
Sad 1
Sad 14
Sad 5
Sad 0
Sad 0
Sad 0
Sad 0
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 0
Sad 9
Sad 15
Sad 15
Sad 0
Sad 0
Sad 9
Sad 0
Sad 9
Sad 0
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 0
Sad 15
Sad 15
Sad 5
Sad 5
Sad 15
Sad 0
Sad 0
Sad 0
Sad 0
Sad 0
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 15
Sad 5
Sad 14
Sad 5
Sad 5
Sad 10
Sad 10
Sad 10
Sad 5
Sad 10
Sad 10
Sad 5
Sad 5
Sad 0
Sad 5
Sad 0
Sad 0
Sad 0
Sad 0
Sad 0
Sad 0
Sad 15
Sad 9
Sad 15
Sad 0
Sad 9
Sad 15
Sad 0
Sad 9
Sad 9
Sad 15
Sad 9
Sad 15
Sad 9
Sad 15
Sad 15
Sad 0
Sad 0
Sad 15
Sad 0
Sad 0
Sad 0
Sad 0
Sad 0
Sad 0
Sad 3
Sad 3
Sad 3
Sad 3
Sad 0
Sad 0
Sad 0
Sad 0
Sad 9
Sad 15
Sad 15
Sad 0
Sad 0
Sad 3
Sad 0
Sad 6
Sad 6
Sad 6
Sad 6
Sad 6
Sad 6
Sad 6
Sad 6
Sad 6
Sad 0
Sad 9
Sad 0
Sad 0
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 15
Sad 15
Sad 0
Sad 0
Sad 15
Sad 0
Sad 15
Sad 0
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 5
Sad 0
Sad 15
Sad 0
Sad 0
Sad 15
Sad 0
Sad 0
Sad 5
Sad 0
Sad 0
Sad 0
Sad 6
Sad 0
Sad 0
Sad 0
Sad 0
Sad 0
Sad 13
Sad 13
Sad 13
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 15
Sad 15
Sad 15
Sad 15
Sad 15
Sad 0
Sad 15
Sad 0
Sad 0
Sad 0
Sad 9
Sad 9
Sad 9
Sad 0
Sad 9
Sad 9
Sad 9
Sad 9
Sad 3
Sad 3
Sad 3
Sad 0
Sad 5
Sad 3
Sad 3
Sad 6
Sad 8
Sad 8
Sad 8
Sad 8
Sad 8
Sad 6
Sad 8
Sad 13
Sad 13
Sad 13
Sad 13
Sad 13
Sad 13
Sad 13
Sad 13
Sad 6
Sad 13
Sad 13
Sad 0
Sad 13
Sad 9
Sad 0
Sad 0
Sad 9
Sad 0
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 5
Sad 10
Sad 5
Sad 14
Sad 5
Sad 5
Sad 15
Sad 0
Sad 3
Sad 6
Sad 13
Sad 6
Sad 6
Sad 6
Sad 13
Sad 13
Sad 6
Sad 13
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
Sad 9
