Silence -530316.257941 -282632.214759 -109206.759553 41161.7458119 146184.792932 166253.397018 116612.117984 53037.0242984 4114.33919855 -14598.5078917
Silence -530312.272041 -282634.924109 -109205.441823 41158.9121405 146185.937812 166254.116128 116609.668734 53036.2831384 4115.34240855 -14599.8949257
Silence -530317.665841 -282631.368899 -109206.629013 41158.2675405 146184.486252 166254.146298 116611.213654 53039.3756984 4113.37234155 -14599.5590557
Silence -515922.836541 -276181.219009 -107785.061523 39771.4265605 145410.636332 165417.472468 116968.141164 54451.5364484 5056.12870855 -15286.2525557
Silence -519402.136541 -279887.189009 -110156.397523 38266.9465605 143361.251332 166529.170468 117263.441164 52415.6154484 3249.07670855 -15669.5675557
Silence -512305.736541 -275661.699009 -108574.822523 39341.8065605 144921.031332 165611.008468 115859.473164 52192.5364484 2007.54170855 -19546.6175557
Silence -511152.736541 -271848.529009 -104097.701523 41738.9065605 145770.480332 165038.065468 114343.848164 49624.3564484 -23.9782914497 -19166.7675557
Silence -516500.136541 -278310.309009 -109508.266523 39138.5165605 144791.891332 164420.415468 115152.758164 50483.8264484 2438.27170855 -15254.4515557
Silence -517088.436541 -278088.559009 -108980.413523 41809.4915605 145565.202332 164961.545468 115743.046164 52707.0944484 4404.65470855 -14858.0885557
Silence -509145.236541 -276551.219009 -109570.922523 42858.7565605 143359.901332 159581.715468 113056.688164 51628.3164484 1756.89170855 -15647.9375557
Silence -512678.136541 -273813.529009 -105266.911523 42366.8365605 145404.757332 161824.175468 111294.378164 49397.0764484 1458.80170855 -16708.9575557
Silence -506095.336541 -269203.629009 -104592.761523 41680.5495605 143030.321332 160166.095468 108931.308164 48929.1564484 541.78170855 -19269.2275557
Silence -507168.036541 -271222.929009 -107241.551523 41276.1385605 143932.001332 160826.855468 111612.048164 47727.3564484 1313.68170855 -14958.5235557
Silence -508297.136541 -271388.229009 -106167.621523 43178.2465605 142585.321332 161197.745468 113107.448164 48570.4464484 2135.22170855 -14451.1725557
Silence -510955.236541 -274272.539009 -105238.251523 43391.3465605 144868.891332 163042.315468 111471.438164 48125.1864484 492.05170855 -17535.3275557
Silence -512932.136541 -276599.029009 -107340.551523 39390.9765605 141796.551332 162201.445468 114307.838164 52302.6464484 2990.66170855 -15552.3505557
Silence -509324.336541 -273559.929009 -105945.581523 43543.9265605 144317.761332 162221.265468 111658.308164 47035.0464484 -534.22829145 -16432.7675557
Silence -512207.036541 -275399.409009 -106880.681523 39129.8065605 142364.081332 161115.035468 111812.358164 50991.2464484 3054.09170855 -14026.6355557
Silence -513674.336541 -276564.299009 -107232.661523 40456.5095605 143902.911332 163181.955468 114775.858164 51008.9264484 2245.49170855 -15529.6345557
Silence -508575.036541 -271639.829009 -105587.241523 40705.0845605 140727.141332 157972.275468 108562.678164 48126.1864484 1645.12170855 -13530.1575557
Silence -506682.336541 -280115.289009 -102385.131523 35647.0365605 140356.761332 157481.395468 109460.718164 49314.2164484 5202.52170855 -13159.9575557
Silence -508017.436541 -272814.969009 -105174.891523 43620.7165605 143490.991332 161399.875468 110136.308164 50254.3564484 169.29170855 -19164.9275557
Silence -497036.536541 -265473.229009 -103848.121523 36636.8565605 135539.871332 154720.675468 107813.458164 50722.9064484 5425.59170855 -9797.54755572
Silence -503144.036541 -265420.229009 -103860.241523 33787.4065605 131191.171332 152994.975468 106605.868164 53396.8254484 9609.64170855 -6441.34755572
Silence -500875.636541 -266548.229009 -105189.371523 34113.3265605 132063.471332 150770.775468 108162.388164 52364.8514484 6858.26170855 -8618.38755572
Silence -504830.336541 -269468.429009 -105902.941523 37050.6865605 138345.441332 156618.965468 108733.028164 50046.9364484 6984.42170855 -9951.45755572
