Neutral -1982858.65044 -1145668.04696 -457273.803654 -81302.2739286 316282.670683 349171.369785 168665.882614 31841.7575349 -73114.0462439 -93378.5360586
Neutral -1904255.26484 -1104126.08786 -432248.487264 -69291.3144086 315704.588423 354222.773465 168176.124114 31827.8206149 -68847.7402539 -95305.4510356
Neutral -1809707.36484 -1030491.28786 -371923.587264 -16719.3144086 358798.929423 404307.063465 186598.960114 40214.9816149 -71095.9602539 -107285.951036
Neutral -964842.364843 -89102.2878639 389247.612736 617991.585591 815546.229423 633135.463465 197629.360114 -24041.0083851 -168819.570254 -291936.751036
Neutral -980132.364843 -60672.2878639 422135.612736 578802.585591 730859.229423 642178.463465 336991.060114 162244.491615 68114.5297461 30852.2489644
Neutral 2048587.63516 1636057.71214 827179.612736 194155.585591 263064.729423 386544.163465 234441.160114 22519.5316149 -210331.470254 -307387.751036
Neutral -395852.364843 -66992.2878639 300136.612736 453415.585591 632284.229423 562816.463465 162971.040114 -125018.508385 -264514.470254 -331982.751036
Neutral -257172.364843 371697.712136 489789.612736 594166.585591 528767.229423 199346.463465 -170292.939886 -209681.508385 -251791.470254 -363734.751036
Neutral -837432.364843 -135002.287864 225720.612736 523843.585591 668743.229423 500527.463465 161464.120114 163868.491615 119078.529746 31570.2489644
Neutral -1331319.36484 -900343.287864 -192372.387264 332115.585591 524932.229423 548881.463465 343712.060114 159227.491615 41350.5297461 37376.2489644
Neutral -1350305.36484 -647112.287864 -66664.3872642 290762.585591 554005.229423 625113.463465 321696.060114 126046.991615 32951.5297461 -64370.2510356
Neutral -1301420.36484 -541917.287864 36617.6127358 346708.585591 607594.229423 610748.463465 282938.060114 107889.691615 -38398.5702539 -143806.551036
Neutral -1575150.36484 -913956.287864 -265906.387264 119006.585591 461764.229423 563722.463465 246263.860114 85269.5916149 -4367.57025392 -77939.8510356
Neutral -1614128.36484 -970273.287864 -375059.787264 1069.48559136 362717.429423 387380.463465 145652.860114 43056.1916149 -43868.6702539 -90706.2510356
Neutral -1589879.36484 -982857.287864 -360134.587264 49536.5855914 398616.129423 516134.463465 183168.960114 45077.2916149 -31472.5702539 -102355.021036
Neutral -1506768.36484 -934725.287864 -351312.387264 52950.5855914 389311.529423 520865.463465 189268.160114 75676.2916149 -9801.07025392 -111094.051036
Neutral -1521335.36484 -950510.287864 -350409.387264 73469.5855914 391013.129423 432927.263465 180045.660114 55302.1916149 -45025.2702539 -120707.951036
Neutral -1472706.36484 -925024.287864 -380451.987264 -54013.5144086 271965.029423 337376.463465 77354.660114 -56789.7083851 -114738.470254 -101406.061036
Neutral -1404496.36484 -878099.287864 -327295.387264 -31660.3144086 261919.429423 299242.763465 2887.06011403 -38979.1083851 -74281.8302539 -88606.4310356
Neutral -1245975.36484 -682005.287864 -166141.387264 85277.5855914 274097.829423 334896.563465 45949.060114 -33759.4083851 -7095.67025392 -46456.6510356
Neutral -1180635.36484 -705285.287864 -169647.387264 175508.585591 329643.029423 396426.363465 -27362.939886 -276825.508385 -219907.470254 -377695.751036
Neutral -1210716.36484 -618274.287864 -62333.3872642 294062.585591 549541.229423 556919.463465 118448.760114 -46119.3083851 -158515.570254 -237487.751036
Neutral -780812.364843 -507367.287864 -76604.3872642 164161.585591 362922.329423 256945.263465 -40492.939886 -145424.508385 -215501.470254 -302029.751036
Neutral -1278219.36484 -640226.287864 -158332.387264 119436.585591 356860.629423 264970.663465 -106444.939886 -272085.508385 -307328.470254 -278826.751036
