Neutral 359530.875048 -620869.168626 519076.902037 -344244.276876 224042.827908 -169966.205759 12403.9448282 3457.65625429 -71119.1347568 91983.0276574
Neutral 330750.875048 -633535.168626 467763.902037 -291886.276876 221054.827908 -142800.205759 21394.2448282 22760.1562543 -128154.134757 147899.927657
Neutral 184796.875048 -403506.168626 340114.902037 -174745.276876 137071.827908 -98194.3057592 10709.7448282 16476.2562543 -41795.4347568 66001.4276574
Neutral 55956.8750478 -115666.468626 89810.9020374 1243.58312367 -27041.9720917 -26681.5357592 -24544.6651718 -10863.9647457 -2182.51475683 -50386.6723426
Neutral 286992.875048 141543.831374 5620.50203739 -62378.9768763 -168479.172092 -217120.205759 -128582.255172 -4774.99374571 44399.6652432 21403.3276574
Neutral 242955.875048 219029.831374 82062.4020374 -41603.2768763 -130303.172092 -135812.205759 -84360.6551718 -7206.21374571 29490.8652432 4220.72765745
Neutral 21759.8750478 92681.8313741 153328.902037 94626.2231237 42500.2279083 -32842.6057592 -54003.8551718 -76464.5437457 -70835.0347568 -62837.1723426
Neutral -14200.1249522 16371.8313741 70373.8020374 19603.4231237 -12285.7120917 -27166.5757592 -24943.3051718 -12286.2987457 -16266.0347568 -14458.0223426
Neutral -95791.1249522 -33381.1686259 42288.8020374 9521.73312367 -8054.34209169 -34429.3057592 -22594.1251718 -9587.55374571 5057.79524317 6682.72765745
Neutral -79707.1249522 -281.668625872 76387.8020374 49135.1231237 21914.7279083 4658.99424081 4270.04482819 8224.15625429 13161.9652432 11880.0276574
Neutral -107839.124952 -23654.5686259 36073.8020374 7919.34312367 -19345.9220917 -39346.2057592 -23873.0551718 -8016.65374571 6063.36524317 16749.6276574
Neutral -100915.124952 -24905.0686259 40334.5020374 19143.7231237 -12481.3320917 -33121.0057592 -20904.3451718 -4366.09374571 1058.16524317 -2399.15234255
Neutral -91038.1249522 -32475.0686259 39319.0020374 19329.8231237 -2824.47209169 -18320.0557592 -2747.05517181 13632.7562543 33046.6652432 31181.0276574
Neutral 211196.875048 -152702.168626 -88228.2979626 30639.6231237 158776.827908 5100.79424081 -20056.5521718 -82882.7437457 87918.0652432 -27793.7723426
Neutral 114268.875048 -108084.468626 -39946.3979626 62368.2231237 41982.3279083 15517.8942408 -31416.9551718 -48602.8437457 12022.8652432 22917.3276574
Neutral 23820.8750478 -77320.7686259 -46755.7979626 10551.1731237 -33600.7720917 -22256.6657592 -36298.4551718 2043.65625429 48672.1652432 -206.632342554
Neutral 655125.875048 486957.831374 -219730.097963 -498286.276876 -291557.172092 -20829.1067592 39678.2448282 -38752.5437457 -63127.2347568 8526.12765745
Neutral 563182.875048 463809.831374 -216203.097963 -372454.276876 -188635.172092 -85712.5057592 -99622.0551718 -17387.3237457 129753.865243 142217.927657
Neutral 713399.875048 235881.831374 -496367.097963 -299097.276876 54414.9279083 -82387.4057592 -201678.255172 40931.0562543 243585.865243 118753.927657
Neutral 848538.875048 286321.831374 -536950.097963 -156619.276876 157170.827908 -178980.205759 -269953.255172 42820.4562543 127886.865243 -50128.5723426
Neutral 893648.875048 211423.831374 -565388.097963 -176185.276876 114335.827908 -131465.205759 -110833.055172 156774.456254 17397.1652432 -242677.072343
Neutral 892108.875048 314537.831374 -588220.097963 -194705.276876 43773.6279083 -259423.205759 -116831.255172 327081.456254 100949.865243 -322133.072343
Neutral 825238.875048 323927.831374 -410877.097963 -134764.276876 -100015.572092 -280322.205759 -42697.4551718 287040.456254 19662.9652432 -214245.072343
Neutral 889778.875048 324638.831374 -414442.097963 -172107.276876 -228861.172092 -315514.205759 -80922.4551718 80742.3562543 -88763.3347568 -439.072342554
Neutral 953928.875048 319328.831374 -178744.097963 -148555.276876 -435141.172092 -456033.205759 1978.34482819 170442.456254 -18193.7347568 138160.927657
Neutral 832888.875048 599990.831374 16004.1020374 -174194.276876 -501985.172092 -519006.205759 -195826.255172 178839.456254 227050.865243 291467.927657
Neutral 441249.875048 264146.831374 65572.1020374 -5550.49687633 -205171.172092 -264064.205759 -200361.255172 -85325.3437457 -36796.9347568 13334.8276574
Neutral 84669.8750478 120216.831374 39693.2020374 19050.7231237 -47701.7720917 -123891.205759 -114214.655172 -60267.5437457 -52772.7347568 -42579.7723426
Neutral 137541.875048 165083.831374 64514.3020374 4724.83912367 -65702.9720917 -104801.905759 -79441.9551718 -64300.8437457 -59820.0347568 -34105.8723426
Neutral 196069.875048 206815.831374 204688.902037 162178.723124 29960.7279083 -81652.5057592 -61205.3551718 -104693.443746 -134961.134757 -120153.072343
Neutral 256163.875048 -145359.368626 33546.5020374 106788.723124 -80311.2720917 -44101.3057592 -94161.2551718 -21065.3237457 -94402.5347568 -11570.0123426
Neutral 619244.875048 -803633.168626 491160.902037 -259291.276876 63208.6279083 -52517.8057592 -97522.0551718 159432.456254 -135991.134757 198558.927657
Neutral 737553.875048 -762270.168626 571745.902037 -316169.276876 156078.827908 -148020.205759 -12743.3151718 181516.456254 -66967.8347568 219778.927657
Neutral 578402.875048 -583375.168626 521459.902037 -243797.276876 31446.4279083 -23140.8057592 -76335.0551718 165741.456254 -58400.5347568 125986.927657
Neutral 520132.875048 -683227.168626 576659.902037 -352734.276876 216073.827908 -110205.405759 19140.2448282 78107.2562543 -50975.1347568 79206.0276574
Neutral 149662.875048 -343860.168626 311455.902037 -165407.276876 145889.827908 -91369.1057592 2645.54482819 964.356254287 -30777.0347568 31315.3276574
Neutral -66213.1249522 -103226.438626 61667.3020374 -14425.3768763 21401.2279083 -22715.1357592 3773.44482819 1532.95625429 10042.2652432 10876.0276574
Neutral -67483.1249522 -36332.9686259 89290.9020374 50564.5231237 39159.9279083 6533.89424081 327.444828188 20699.5562543 1006.36524317 6799.52765745
