   0.09936
   0.10560
   0.09708
   0.08758
   0.04491
   0.00071
   0.04458
   0.09035
   0.13809
   0.10967
   0.11155
   0.11928
   0.15445
   0.15923
   0.09574
   0.04731
   0.00172
   0.00000
   0.03265
   0.05403
   0.06005
   0.07245
   0.14297
   0.16035
   0.15074
   0.12902
   0.05832
