   0.15525
   0.16692
   0.11907
   0.08529
   0.07580
   0.06641
   0.05098
   0.03426
   0.01981
   0.00908
   0.00605
   0.00751
   0.00000
   0.00951
   0.01123
   0.00929
   0.01382
   0.01847
   0.02395
   0.02020
   0.01905
   0.01615
   0.01890
   0.01508
   0.00612
   0.02349
