   0.29487
   0.25468
   0.21580
   0.17004
   0.12357
   0.10232
   0.08244
   0.06022
   0.01705
   0.00000
   0.01503
   0.02078
   0.01838
   0.02724
   0.05459
   0.06705
   0.06447
   0.07278
   0.06176
   0.08341
   0.12805
   0.15685
   0.17402
   0.18931
   0.18192
   0.18006
   0.16395
   0.13145
